playerF,7.00649e-44,playerH,7.00649e-44,playerG,7.00649e-44,
playerF,2.36854e-38,playerH,2.36854e-38,playerG,2.36854e-38,
playerF,2.75136e-39,playerH,2.75136e-39,playerG,2.75136e-39,

playerF,1.91e-38,playerH,1.91e-38,playerG,1.91e-38,
playerF,2.64398e-38,playerH,2.64398e-38,playerG,2.64398e-38,
playerF,2.64398e-38,playerH,2.64398e-38,playerG,2.64398e-38,playerF,2.64398e-38,playerH,2.64398e-38,playerE,2.64398e-38,
playerF,4.95585e-39,playerH,4.95585e-39,playerG,4.95585e-39,
playerF,1.3588e-38,playerH,1.3588e-38,playerG,1.3588e-38,
playerF,1.3588e-38,playerH,1.3588e-38,playerG,1.3588e-38,playerI,1.3588e-38,playerF,1.3588e-38,playerG,1.3588e-38,
playerF,1.71704e-38,playerH,1.71704e-38,playerG,1.71704e-38,
playerF,1.71704e-38,playerH,1.71704e-38,playerG,1.71704e-38,playerI,1.71704e-38,playerF,1.71704e-38,playerG,1.71704e-38,
playerF,1.71704e-38,playerH,1.71704e-38,playerG,1.71704e-38,playerI,1.71704e-38,playerF,1.71704e-38,playerG,1.71704e-38,playerF,1.71704e-38,playerF,1.71704e-38,playerL,1.71704e-38,
playerF,1.71704e-38,playerH,1.71704e-38,playerG,1.71704e-38,playerI,1.71704e-38,playerF,1.71704e-38,playerG,1.71704e-38,playerF,1.71704e-38,playerF,1.71704e-38,playerL,1.71704e-38,playerA,1.71704e-38,playerI,1.71704e-38,playerG,1.71704e-38,
playerF,1.71704e-38,playerH,1.71704e-38,playerG,1.71704e-38,playerI,1.71704e-38,playerF,1.71704e-38,playerG,1.71704e-38,playerF,1.71704e-38,playerF,1.71704e-38,playerL,1.71704e-38,playerA,1.71704e-38,playerI,1.71704e-38,playerG,1.71704e-38,playerF,1.71704e-38,playerF,1.71704e-38,playerB,1.71704e-38,
playerF,1.94663e-38,playerH,1.94663e-38,playerG,1.94663e-38,
playerF,3.23211e-38,playerH,3.23211e-38,playerG,3.23211e-38,
playerF,2.24044e-38,playerH,2.24044e-38,playerG,2.24044e-38,
playerF,2.24044e-38,playerH,2.24044e-38,playerG,2.24044e-38,playerD,2.24044e-38,playerB,2.24044e-38,playerF,2.24044e-38,
playerF,2.24044e-38,playerH,2.24044e-38,playerG,2.24044e-38,playerD,2.24044e-38,playerB,2.24044e-38,playerF,2.24044e-38,playerG,2.24044e-38,playerD,2.24044e-38,playerL,2.24044e-38,
playerF,2.24044e-38,playerH,2.24044e-38,playerG,2.24044e-38,playerD,2.24044e-38,playerB,2.24044e-38,playerF,2.24044e-38,playerG,2.24044e-38,playerD,2.24044e-38,playerL,2.24044e-38,playerH,2.24044e-38,playerC,2.24044e-38,playerL,2.24044e-38,
